,Id_restaurant,Type_of_food,Locality,Cost,Votes,Rating
6247,1960, Italian, Central Bangalore,18.0,92,4.0
6248,1960, European, Central Bangalore,18.0,92,4.0
6249,1961,Awadhi, Central Bangalore,18.0,16,3.8
6250,1961, North Indian, Central Bangalore,18.0,16,3.8
6251,1962,Continental, Central Bangalore,24.0,25,4.8
6252,1962, North Indian, Central Bangalore,24.0,25,4.8
6253,1962, Fast Food, Central Bangalore,24.0,25,4.8
6254,1963,Multi-Cuisine, West Bangalore,6.0,3,5.0
6255,1963, North Indian, West Bangalore,6.0,3,5.0
6256,1963, Chinese, West Bangalore,6.0,3,5.0
6257,1963, South Indian, West Bangalore,6.0,3,5.0
6258,1964,Continental, Central Bangalore,18.0,5,3.2
6259,1964, Seafood, Central Bangalore,18.0,5,3.2
6260,1965,Continental, West Bangalore,18.0,32,4.3
6261,1965, North Indian, West Bangalore,18.0,32,4.3
6262,1966,Drinks, Central Bangalore,3.6,1,4.0
6263,1966, Ice Cream, Central Bangalore,3.6,1,4.0
6264,1967,South Indian, Central Bangalore,9.6,72,4.5
6265,1967, Biryani, Central Bangalore,9.6,72,4.5
6266,1967, North Indian, Central Bangalore,9.6,72,4.5
6267,1967, Chinese, Central Bangalore,9.6,72,4.5
6268,1968,Continental, Central Bangalore,33.6,365,4.3
6269,1968, North Indian, Central Bangalore,33.6,365,4.3
6270,1968, Italian, Central Bangalore,33.6,365,4.3
6271,1969,Biryani, Central Bangalore,8.4,17,4.8
6272,1970,North Indian, Central Bangalore,8.4,42,3.7
6273,1970, Kerala, Central Bangalore,8.4,42,3.7
6274,1970, South Indian, Central Bangalore,8.4,42,3.7
6275,1970, Seafood, Central Bangalore,8.4,42,3.7
6276,1970, Biryani, Central Bangalore,8.4,42,3.7
6277,1971,Desserts, Central Bangalore,7.2,9,4.0
6278,1971, Bakery and Confectionary, Central Bangalore,7.2,9,4.0
6279,1971, Coffee, Central Bangalore,7.2,9,4.0
6280,1972,Continental, Central Bangalore,20.400000000000002,160,4.3
6281,1972, American, Central Bangalore,20.400000000000002,160,4.3
6282,1972, European, Central Bangalore,20.400000000000002,160,4.3
6283,1973,North Indian, West Bangalore,6.0,1,3.0
6284,1973, Chinese, West Bangalore,6.0,1,3.0
6285,1973, South Indian, West Bangalore,6.0,1,3.0
6286,1974,Desserts, West Bangalore,4.8,12,4.6
6287,1974, Ice Cream, West Bangalore,4.8,12,4.6
6288,1975,North Indian, Central Bangalore,6.0,3,1.9
6289,1975, Arabian, Central Bangalore,6.0,3,1.9
6290,1975, Biryani, Central Bangalore,6.0,3,1.9
6291,1976,Multi-Cuisine, South Bangalore,10.8,25,3.5
6292,1976, North Indian, South Bangalore,10.8,25,3.5
6293,1976, Chinese, South Bangalore,10.8,25,3.5
6294,1976, Seafood, South Bangalore,10.8,25,3.5
6295,1976, Andhra, South Bangalore,10.8,25,3.5
6296,1977,Italian, Central Bangalore,32.4,6,4.7
6297,1977, Continental, Central Bangalore,32.4,6,4.7
6298,1977, North Indian, Central Bangalore,32.4,6,4.7
6299,1978,North Indian, West Bangalore,14.4,89,4.2
6300,1978, Continental, West Bangalore,14.4,89,4.2
6301,1978, Seafood, West Bangalore,14.4,89,4.2
6302,1978, Oriental , West Bangalore,14.4,89,4.2
6303,1979,Chinese, Central Bangalore,9.6,6,3.0
6304,1979, North Indian, Central Bangalore,9.6,6,3.0
6305,1979, Mughlai, Central Bangalore,9.6,6,3.0
6306,1980,North Indian, West Bangalore,8.4,50,3.9
6307,1980, Kerala, West Bangalore,8.4,50,3.9
6308,1980, South Indian, West Bangalore,8.4,50,3.9
6309,1980, Seafood, West Bangalore,8.4,50,3.9
6310,1980, Biryani, West Bangalore,8.4,50,3.9
6311,1981,Ice Cream, West Bangalore,4.8,10,3.8
6312,1981, Desserts, West Bangalore,4.8,10,3.8
6313,1982,North Indian, Central Bangalore,36.0,34,3.8
6314,1982, Continental, Central Bangalore,36.0,34,3.8
6315,1982, Seafood, Central Bangalore,36.0,34,3.8
6316,1983,North Indian, Central Bangalore,36.0,135,3.9
6317,1983, Italian, Central Bangalore,36.0,135,3.9
6318,1983, Continental, Central Bangalore,36.0,135,3.9
6319,1984,Fast Food, East Bangalore,18.0,121,4.5
6320,1984, Modern Indian, East Bangalore,18.0,121,4.5
6321,1985,North Indian, Central Bangalore,10.8,17,4.1
6322,1985, South Indian, Central Bangalore,10.8,17,4.1
6323,1985, Fast Food, Central Bangalore,10.8,17,4.1
6324,1986,Multi-Cuisine, South Bangalore,14.4,501,4.3
6325,1986, Chinese, South Bangalore,14.4,501,4.3
6326,1986, Continental, South Bangalore,14.4,501,4.3
6327,1986, American, South Bangalore,14.4,501,4.3
6328,1987,Continental, Central Bangalore,9.6,29,4.3
6329,1987, American, Central Bangalore,9.6,29,4.3
6330,1987, Coffee, Central Bangalore,9.6,29,4.3
6331,1988,Continental, Central Bangalore,7.2,1,1.0
6332,1988, North Indian, Central Bangalore,7.2,1,1.0
6333,1988, Chinese, Central Bangalore,7.2,1,1.0
6334,1989,Multi-Cuisine, South Bangalore,18.0,944,4.3
6335,1989, North Indian, South Bangalore,18.0,944,4.3
6336,1989, Chinese, South Bangalore,18.0,944,4.3
6337,1989, Pizza, South Bangalore,18.0,944,4.3
6338,1989, Drinks, South Bangalore,18.0,944,4.3
6339,1989, Burger, South Bangalore,18.0,944,4.3
6340,1990,Desserts, Central Bangalore,8.4,4,3.6
6341,1990, Bakery and Confectionary, Central Bangalore,8.4,4,3.6
6342,1991,Fast Food, South Bangalore,3.6,2,5.0
6343,1991, Pizza, South Bangalore,3.6,2,5.0
6344,1991, Shakes, South Bangalore,3.6,2,5.0
6345,1992,Mangalorean, West Bangalore,6.0,2,3.5
6346,1992, Seafood, West Bangalore,6.0,2,3.5
6347,1993,Barbecue, East Bangalore,21.6,678,4.5
6348,1993, North Indian, East Bangalore,21.6,678,4.5
6349,1993, Drinks, East Bangalore,21.6,678,4.5
6350,1994,North Indian, South Bangalore,12.0,141,4.3
6351,1994, Chinese, South Bangalore,12.0,141,4.3
6352,1994, Seafood, South Bangalore,12.0,141,4.3
6353,1994, Mughlai, South Bangalore,12.0,141,4.3
6354,1994, Oriental , South Bangalore,12.0,141,4.3
6355,1995,Mexican, West Bangalore,6.0,5,4.8
6356,1995, Tex Mex, West Bangalore,6.0,5,4.8
6357,1996,Continental, East Bangalore,13.200000000000001,67,4.2
6358,1996, Italian, East Bangalore,13.200000000000001,67,4.2
6359,1997,Fast Food, North Bangalore,6.0,1,5.0
6360,1997, Pizza, North Bangalore,6.0,1,5.0
6361,1997, Italian, North Bangalore,6.0,1,5.0
6362,1998,Mithai, Central Bangalore,6.0,1,2.0
6363,1998, Desserts, Central Bangalore,6.0,1,2.0
6364,1999,Multi-Cuisine, West Bangalore,15.6,9,3.8
6365,1999, North Indian, West Bangalore,15.6,9,3.8
6366,1999, Chinese, West Bangalore,15.6,9,3.8
6367,1999, Seafood, West Bangalore,15.6,9,3.8
6368,1999, Andhra, West Bangalore,15.6,9,3.8
6369,2000,Mexican, West Bangalore,6.0,80,4.3
6370,2000, Fast Food, West Bangalore,6.0,80,4.3
6371,2001,Chinese, North Bangalore,8.4,57,4.2
6372,2001, Thai, North Bangalore,8.4,57,4.2
6373,2001, Seafood, North Bangalore,8.4,57,4.2
6374,2002,Arabian, North Bangalore,9.6,94,4.3
6375,2002, North Indian, North Bangalore,9.6,94,4.3
6376,2002, Seafood, North Bangalore,9.6,94,4.3
6377,2002, Pakistani, North Bangalore,9.6,94,4.3
6378,2003,North Indian, North Bangalore,7.2,35,4.2
6379,2003, Mughlai, North Bangalore,7.2,35,4.2
6380,2004,Multi-Cuisine, North Bangalore,10.8,24,4.0
6381,2004, North Indian, North Bangalore,10.8,24,4.0
6382,2004, Chinese, North Bangalore,10.8,24,4.0
6383,2004, Seafood, North Bangalore,10.8,24,4.0
6384,2004, Andhra, North Bangalore,10.8,24,4.0
6385,2005,Health Food, North Bangalore,8.4,11,4.3
6386,2006,Fast Food, Central Bangalore,4.8,1,1.0
6387,2007,North Indian, West Bangalore,14.4,656,3.9
6388,2007, Continental, West Bangalore,14.4,656,3.9
6389,2007, South Indian, West Bangalore,14.4,656,3.9
6390,2008,South Indian, Central Bangalore,9.6,2,4.0
6391,2008, Andhra, Central Bangalore,9.6,2,4.0
6392,2009,North Indian, West Bangalore,7.2,32,4.3
6393,2009, Chinese, West Bangalore,7.2,32,4.3
6394,2010,American, South Bangalore,18.0,379,4.2
6395,2010, Sizzlers, South Bangalore,18.0,379,4.2
6396,2010, Continental, South Bangalore,18.0,379,4.2
6397,2011,Mithai, West Bangalore,6.0,4,4.8
6398,2011, Desserts, West Bangalore,6.0,4,4.8
6399,2012,North Indian, South Bangalore,16.8,974,4.3
6400,2012, Finger Food, South Bangalore,16.8,974,4.3
6401,2012, Continental, South Bangalore,16.8,974,4.3
6402,2012, Asian, South Bangalore,16.8,974,4.3
6403,2012, Pizza, South Bangalore,16.8,974,4.3
6404,2013,South Indian, West Bangalore,6.0,1,1.0
6405,2013, North Indian, West Bangalore,6.0,1,1.0
6406,2013, Chinese, West Bangalore,6.0,1,1.0
6407,2014,Asian, East Bangalore,18.0,484,4.5
6408,2014, Chinese, East Bangalore,18.0,484,4.5
6409,2014, Thai, East Bangalore,18.0,484,4.5
6410,2014, Japanese, East Bangalore,18.0,484,4.5
6411,2014, Oriental , East Bangalore,18.0,484,4.5
6412,2015,North Indian, North Bangalore,4.8,1,5.0
6413,2016,North Indian, North Bangalore,6.0,1,4.0
6414,2016, Chinese, North Bangalore,6.0,1,4.0
6415,2016, Fast Food, North Bangalore,6.0,1,4.0
6416,2017,Italian, East Bangalore,26.400000000000002,449,4.5
6417,2018,Fast Food, South Bangalore,9.6,402,4.4
6418,2018, Drinks, South Bangalore,9.6,402,4.4
6419,2019,North Indian, North Bangalore,14.4,494,4.4
6420,2019, Barbecue, North Bangalore,14.4,494,4.4
6421,2019, Seafood, North Bangalore,14.4,494,4.4
6422,2020,Shakes, West Bangalore,4.8,1,4.0
6423,2020, Desserts, West Bangalore,4.8,1,4.0
6424,2020, Ice Cream, West Bangalore,4.8,1,4.0
6425,2021,Fast Food, South Bangalore,3.6,1,5.0
6426,2021, Pizza, South Bangalore,3.6,1,5.0
6427,2021, Shakes, South Bangalore,3.6,1,5.0
6428,2022,North Indian, North Bangalore,14.4,636,4.5
6429,2022, Barbecue, North Bangalore,14.4,636,4.5
6430,2022, Seafood, North Bangalore,14.4,636,4.5
6431,2023,Fast Food, North Bangalore,7.2,4,4.7
6432,2024,Ice Cream, South Bangalore,4.8,19,4.1
6433,2024, Desserts, South Bangalore,4.8,19,4.1
6434,2025,Italian, East Bangalore,18.0,575,4.5
6435,2025, European, East Bangalore,18.0,575,4.5
6436,2025, Desserts, East Bangalore,18.0,575,4.5
6437,2025, Pizza, East Bangalore,18.0,575,4.5
6438,2026,Drinks, North Bangalore,3.6,3,3.0
6439,2026, Ice Cream, North Bangalore,3.6,3,3.0
6440,2027,Chinese, South Bangalore,9.6,55,4.2
6441,2027, Continental, South Bangalore,9.6,55,4.2
6442,2027, Coffee, South Bangalore,9.6,55,4.2
6443,2027, Finger Food, South Bangalore,9.6,55,4.2
6444,2027, Fast Food, South Bangalore,9.6,55,4.2
6445,2028,Continental, West Bangalore,9.6,854,4.2
6446,2028, North Indian, West Bangalore,9.6,854,4.2
6447,2028, Italian, West Bangalore,9.6,854,4.2
6448,2028, Chinese, West Bangalore,9.6,854,4.2
6449,2029,South Indian, South Bangalore,4.8,1,5.0
6450,2029, North Indian, South Bangalore,4.8,1,5.0
6451,2029, Chinese, South Bangalore,4.8,1,5.0
6452,2030,Bakery and Confectionary, North Bangalore,9.6,26,3.6
6453,2030, Desserts, North Bangalore,9.6,26,3.6
6454,2031,Andhra, South Bangalore,18.0,92,4.2
6455,2031, North Indian, South Bangalore,18.0,92,4.2
6456,2031, Chinese, South Bangalore,18.0,92,4.2
6457,2032,North Indian, North Bangalore,8.4,64,3.8
6458,2032, Kerala, North Bangalore,8.4,64,3.8
6459,2032, South Indian, North Bangalore,8.4,64,3.8
6460,2032, Seafood, North Bangalore,8.4,64,3.8
6461,2032, Biryani, North Bangalore,8.4,64,3.8
6462,2033,North Indian, West Bangalore,7.2,4,2.9
6463,2033, Fast Food, West Bangalore,7.2,4,2.9
6464,2034,Italian, West Bangalore,3.6,12,4.5
6465,2034, Mexican, West Bangalore,3.6,12,4.5
6466,2035,Finger Food, South Bangalore,21.6,396,4.3
6467,2035, Modern Indian, South Bangalore,21.6,396,4.3
6468,2035, Italian, South Bangalore,21.6,396,4.3
6469,2035, Continental, South Bangalore,21.6,396,4.3
6470,2036,North Indian, South Bangalore,6.0,38,4.2
6471,2036, Chinese, South Bangalore,6.0,38,4.2
6472,2037,Street Food, West Bangalore,3.6,1,2.0
6473,2038,Continental, South Bangalore,6.0,20,4.0
6474,2038, Fast Food, South Bangalore,6.0,20,4.0
6475,2039,Italian, South Bangalore,6.0,33,4.1
6476,2039, Desserts, South Bangalore,6.0,33,4.1
6477,2039, Coffee, South Bangalore,6.0,33,4.1
6478,2040,Mithai, South Bangalore,6.0,1,5.0
6479,2040, Desserts, South Bangalore,6.0,1,5.0
6480,2041,North Indian, East Bangalore,19.2,149,3.9
6481,2041, Chinese, East Bangalore,19.2,149,3.9
6482,2041, Continental, East Bangalore,19.2,149,3.9
6483,2042,Multi-Cuisine, South Bangalore,24.0,99,4.2
6484,2042, North Indian, South Bangalore,24.0,99,4.2
6485,2042, Italian, South Bangalore,24.0,99,4.2
6486,2042, Chinese, South Bangalore,24.0,99,4.2
6487,2042, Continental, South Bangalore,24.0,99,4.2
6488,2043,Desserts, North Bangalore,4.8,2,3.5
6489,2043, Ice Cream, North Bangalore,4.8,2,3.5
6490,2043, Shakes, North Bangalore,4.8,2,3.5
6491,2044,North Indian, South Bangalore,10.8,27,4.3
6492,2044, Chinese, South Bangalore,10.8,27,4.3
6493,2044, Barbecue, South Bangalore,10.8,27,4.3
6494,2045,Continental, South Bangalore,16.8,82,4.1
6495,2045, Chinese, South Bangalore,16.8,82,4.1
6496,2045, Drinks, South Bangalore,16.8,82,4.1
6497,2046,Mithai, East Bangalore,6.0,4,4.0
6498,2046, Desserts, East Bangalore,6.0,4,4.0
6499,2047,North Indian, North Bangalore,14.4,729,4.2
6500,2047, Chinese, North Bangalore,14.4,729,4.2
6501,2048,North Indian, West Bangalore,19.2,164,4.1
6502,2048, Italian, West Bangalore,19.2,164,4.1
6503,2048, Chinese, West Bangalore,19.2,164,4.1
6504,2049,Finger Food, South Bangalore,16.8,326,4.4
6505,2049, North Indian, South Bangalore,16.8,326,4.4
6506,2049, Continental, South Bangalore,16.8,326,4.4
6507,2050,Italian, East Bangalore,19.2,124,4.6
6508,2050, Asian, East Bangalore,19.2,124,4.6
6509,2050, Desserts, East Bangalore,19.2,124,4.6
6510,2050, Drinks, East Bangalore,19.2,124,4.6
6511,2051,Fast Food, West Bangalore,4.8,2,4.0
6512,2051, Drinks, West Bangalore,4.8,2,4.0
6513,2051, Shakes, West Bangalore,4.8,2,4.0
6514,2052,Continental, North Bangalore,9.6,146,4.3
6515,2052, Health Food, North Bangalore,9.6,146,4.3
6516,2053,Asian, East Bangalore,24.0,472,4.6
6517,2053, Malaysian, East Bangalore,24.0,472,4.6
6518,2053, Thai, East Bangalore,24.0,472,4.6
6519,2053, Japanese, East Bangalore,24.0,472,4.6
6520,2054,Chinese, West Bangalore,6.0,2,3.5
6521,2054, Fast Food, West Bangalore,6.0,2,3.5
6522,2055,American, East Bangalore,18.0,453,4.2
6523,2055, Sizzlers, East Bangalore,18.0,453,4.2
6524,2055, Continental, East Bangalore,18.0,453,4.2
6525,2056,North Indian, West Bangalore,6.0,7,3.7
6526,2056, Chinese, West Bangalore,6.0,7,3.7
6527,2057,Italian, South Bangalore,30.0,300,4.5
6528,2057, Mediterranean, South Bangalore,30.0,300,4.5
6529,2057, Desserts, South Bangalore,30.0,300,4.5
6530,2057, Pizza, South Bangalore,30.0,300,4.5
6531,2058,Mexican, East Bangalore,6.0,119,4.5
6532,2058, Fast Food, East Bangalore,6.0,119,4.5
6533,2059,Continental, South Bangalore,8.4,84,4.3
6534,2059, Italian, South Bangalore,8.4,84,4.3
6535,2059, Drinks, South Bangalore,8.4,84,4.3
6536,2060,American, East Bangalore,24.0,133,4.4
6537,2060, Fast Food, East Bangalore,24.0,133,4.4
6538,2061,North Indian, East Bangalore,7.2,6,4.6
6539,2061, Chinese, East Bangalore,7.2,6,4.6
6540,2062,Bakery and Confectionary, South Bangalore,9.6,20,4.7
6541,2062, Desserts, South Bangalore,9.6,20,4.7
6542,2063,North Indian, South Bangalore,7.2,21,4.0
6543,2063, Andhra, South Bangalore,7.2,21,4.0
6544,2063, Seafood, South Bangalore,7.2,21,4.0
6545,2064,European, East Bangalore,30.0,451,4.5
6546,2064, American, East Bangalore,30.0,451,4.5
6547,2064, Italian, East Bangalore,30.0,451,4.5
6548,2064, Continental, East Bangalore,30.0,451,4.5
6549,2064, Drinks, East Bangalore,30.0,451,4.5
6550,2065,North Indian, South Bangalore,7.2,63,4.3
6551,2065, Mughlai, South Bangalore,7.2,63,4.3
6552,2066,Continental, South Bangalore,13.200000000000001,110,4.0
6553,2066, Fast Food, South Bangalore,13.200000000000001,110,4.0
6554,2066, Sizzlers, South Bangalore,13.200000000000001,110,4.0
6555,2067,Italian, South Bangalore,19.2,28,4.5
6556,2067, Asian, South Bangalore,19.2,28,4.5
6557,2067, Desserts, South Bangalore,19.2,28,4.5
6558,2067, Drinks, South Bangalore,19.2,28,4.5
6559,2068,North Indian, North Bangalore,16.8,1088,4.4
6560,2068, Multi-Cuisine, North Bangalore,16.8,1088,4.4
6561,2068, Chinese, North Bangalore,16.8,1088,4.4
6562,2068, Continental, North Bangalore,16.8,1088,4.4
6563,2068, Coastal, North Bangalore,16.8,1088,4.4
6564,2069,North Indian, South Bangalore,8.4,115,4.0
6565,2069, Kerala, South Bangalore,8.4,115,4.0
6566,2069, South Indian, South Bangalore,8.4,115,4.0
6567,2069, Seafood, South Bangalore,8.4,115,4.0
6568,2069, Biryani, South Bangalore,8.4,115,4.0
6569,2070,Chinese, South Bangalore,12.0,366,4.4
6570,2070, Indian Cuisine, South Bangalore,12.0,366,4.4
6571,2071,Desserts, South Bangalore,4.8,1,5.0
6572,2071, Ice Cream, South Bangalore,4.8,1,5.0
6573,2071, Shakes, South Bangalore,4.8,1,5.0
6574,2071, Waffle, South Bangalore,4.8,1,5.0
6575,2072,Multi-Cuisine, South Bangalore,9.6,21,4.6
6576,2072, North Indian, South Bangalore,9.6,21,4.6
6577,2072, Chinese, South Bangalore,9.6,21,4.6
6578,2072, Assamese, South Bangalore,9.6,21,4.6
6579,2073,Italian, East Bangalore,14.4,82,4.5
6580,2073, European, East Bangalore,14.4,82,4.5
6581,2073, Tea, East Bangalore,14.4,82,4.5
6582,2073, Desserts, East Bangalore,14.4,82,4.5
6583,2074,Italian, South Bangalore,9.6,548,4.2
6584,2074, Continental, South Bangalore,9.6,548,4.2
6585,2074, Chinese, South Bangalore,9.6,548,4.2
6586,2075,North Indian, East Bangalore,18.0,94,4.1
6587,2075, Chinese, East Bangalore,18.0,94,4.1
6588,2076,South Indian, East Bangalore,2.4,1,5.0
6589,2077,Italian, South Bangalore,8.4,29,4.3
6590,2077, Mexican, South Bangalore,8.4,29,4.3
6591,2077, Continental, South Bangalore,8.4,29,4.3
6592,2077, Street Food, South Bangalore,8.4,29,4.3
6593,2078,Chinese, South Bangalore,12.0,83,4.0
6594,2078, Continental, South Bangalore,12.0,83,4.0
6595,2078, North Indian, South Bangalore,12.0,83,4.0
6596,2079,Japanese, East Bangalore,16.8,80,4.5
6597,2079, Asian, East Bangalore,16.8,80,4.5
6598,2079, Thai, East Bangalore,16.8,80,4.5
6599,2079, Korean, East Bangalore,16.8,80,4.5
6600,2080,Bihari, East Bangalore,21.6,7,4.9
6601,2080, Seafood, East Bangalore,21.6,7,4.9
6602,2081,Italian, West Bangalore,7.2,25,4.3
6603,2081, Fast Food, West Bangalore,7.2,25,4.3
6604,2082,Turkish, South Bangalore,3.6,1,4.0
6605,2083,Italian, South Bangalore,19.2,9,4.4
6606,2083, Asian, South Bangalore,19.2,9,4.4
6607,2083, Desserts, South Bangalore,19.2,9,4.4
6608,2083, Drinks, South Bangalore,19.2,9,4.4
6609,2084,Shakes, South Bangalore,4.8,4,5.0
6610,2084, Desserts, South Bangalore,4.8,4,5.0
6611,2084, Ice Cream, South Bangalore,4.8,4,5.0
6612,2085,Finger Food, South Bangalore,24.0,193,4.1
6613,2085, North Indian, South Bangalore,24.0,193,4.1
6614,2085, Mughlai, South Bangalore,24.0,193,4.1
6615,2086,Mexican, East Bangalore,16.8,114,4.5
6616,2086, Tex Mex, East Bangalore,16.8,114,4.5
6617,2087,Desserts, South Bangalore,3.6,1,5.0
6618,2087, Ice Cream, South Bangalore,3.6,1,5.0
6619,2088,North Indian, East Bangalore,7.2,9,3.9
6620,2088, Fast Food, East Bangalore,7.2,9,3.9
6621,2089,Mexican, South Bangalore,6.0,108,4.6
6622,2089, Fast Food, South Bangalore,6.0,108,4.6
6623,2090,Assamese, South Bangalore,6.0,10,4.2
6624,2091,Waffle, South Bangalore,4.8,6,4.8
6625,2091, Desserts, South Bangalore,4.8,6,4.8
6626,2092,North Indian, South Bangalore,7.2,1,5.0
6627,2093,Mithai, South Bangalore,6.0,6,4.0
6628,2093, Desserts, South Bangalore,6.0,6,4.0
6629,2094,Kerala, East Bangalore,12.0,41,4.5
6630,2094, Seafood, East Bangalore,12.0,41,4.5
6631,2095,Chinese, South Bangalore,9.6,3,5.0
6632,2095, Fast Food, South Bangalore,9.6,3,5.0
6633,2095, Coffee, South Bangalore,9.6,3,5.0
6634,2095, Drinks, South Bangalore,9.6,3,5.0
6635,2096,Multi-Cuisine, East Bangalore,4.8,13,4.5
6636,2096, North Indian, East Bangalore,4.8,13,4.5
6637,2096, Continental, East Bangalore,4.8,13,4.5
6638,2097,South Indian, South Bangalore,4.8,1,5.0
6639,2097, Kerala, South Bangalore,4.8,1,5.0
6640,2098,Italian, South Bangalore,9.6,34,4.5
6641,2098, Fast Food, South Bangalore,9.6,34,4.5
6642,2098, Drinks, South Bangalore,9.6,34,4.5
6643,2099,Asian, South Bangalore,9.6,27,4.3
6644,2099, Nepalese, South Bangalore,9.6,27,4.3
6645,2100,Arabian, South Bangalore,12.0,112,4.1
6646,2100, North Indian, South Bangalore,12.0,112,4.1
6647,2100, Chinese, South Bangalore,12.0,112,4.1
6648,2100, Kerala, South Bangalore,12.0,112,4.1
6649,2100, Fast Food, South Bangalore,12.0,112,4.1
6650,2101,Chinese, South Bangalore,19.2,335,4.4
6651,2101, Seafood, South Bangalore,19.2,335,4.4
6652,2101, Asian, South Bangalore,19.2,335,4.4
6653,2102,Fast Food, South Bangalore,7.2,3,4.7
6654,2102, Desserts, South Bangalore,7.2,3,4.7
6655,2102, Drinks, South Bangalore,7.2,3,4.7
6656,2103,Mexican, East Bangalore,19.2,44,4.5
6657,2103, Tex Mex, East Bangalore,19.2,44,4.5
6658,2104,South Indian, East Bangalore,12.0,189,4.5
6659,2104, Mangalorean, East Bangalore,12.0,189,4.5
6660,2104, Coastal, East Bangalore,12.0,189,4.5
6661,2104, Seafood, East Bangalore,12.0,189,4.5
6662,2105,Mexican, South Bangalore,14.4,60,4.6
6663,2106,Bakery and Confectionary, South Bangalore,4.8,1,4.0
6664,2107,Bengali, South Bangalore,7.2,17,3.9
6665,2107, Seafood, South Bangalore,7.2,17,3.9
6666,2108,North Indian, East Bangalore,7.2,11,4.2
6667,2108, Mughlai, East Bangalore,7.2,11,4.2
6668,2109,Italian, South Bangalore,8.4,125,4.4
6669,2109, Pizza, South Bangalore,8.4,125,4.4
6670,2109, Desserts, South Bangalore,8.4,125,4.4
6671,2109, Fast Food, South Bangalore,8.4,125,4.4
6672,2110,North Indian, North Bangalore,8.4,86,4.2
6673,2110, Kerala, North Bangalore,8.4,86,4.2
6674,2110, South Indian, North Bangalore,8.4,86,4.2
6675,2110, Seafood, North Bangalore,8.4,86,4.2
6676,2110, Biryani, North Bangalore,8.4,86,4.2
6677,2111,Chinese, East Bangalore,14.4,459,4.4
6678,2111, Continental, East Bangalore,14.4,459,4.4
6679,2111, North Indian, East Bangalore,14.4,459,4.4
6680,2112,Desserts, East Bangalore,4.8,2,3.8
6681,2112, Drinks, East Bangalore,4.8,2,3.8
6682,2112, Fast Food, East Bangalore,4.8,2,3.8
6683,2113,Continental, South Bangalore,10.8,238,4.1
6684,2113, Italian, South Bangalore,10.8,238,4.1
6685,2113, Chinese, South Bangalore,10.8,238,4.1
6686,2114,Tibetan, South Bangalore,8.4,13,4.6
6687,2114, Chinese, South Bangalore,8.4,13,4.6
6688,2114, Seafood, South Bangalore,8.4,13,4.6
6689,2115,Mexican, South Bangalore,7.2,24,4.3
6690,2115, Burger, South Bangalore,7.2,24,4.3
6691,2115, Fast Food, South Bangalore,7.2,24,4.3
6692,2116,North Indian, East Bangalore,8.4,7,3.8
6693,2116, Chinese, East Bangalore,8.4,7,3.8
6694,2117,Biryani, South Bangalore,8.4,10,4.5
6695,2118,Health Food, East Bangalore,8.4,3,4.7
6696,2119,Desserts, South Bangalore,4.8,26,4.4
6697,2119, Fast Food, South Bangalore,4.8,26,4.4
6698,2119, Waffle, South Bangalore,4.8,26,4.4
6699,2120,Multi-Cuisine, South Bangalore,12.0,39,3.9
6700,2120, North Indian, South Bangalore,12.0,39,3.9
6701,2120, Chinese, South Bangalore,12.0,39,3.9
6702,2120, Continental, South Bangalore,12.0,39,3.9
6703,2120, Arabian, South Bangalore,12.0,39,3.9
6704,2120, Biryani, South Bangalore,12.0,39,3.9
6705,2121,Continental, South Bangalore,24.0,994,4.3
6706,2121, North Indian, South Bangalore,24.0,994,4.3
6707,2122,European, North Bangalore,42.0,118,4.7
6708,2122, North Indian, North Bangalore,42.0,118,4.7
6709,2122, Italian, North Bangalore,42.0,118,4.7
6710,2123,North Indian, East Bangalore,12.0,27,3.9
6711,2123, Chinese, East Bangalore,12.0,27,3.9
6712,2123, Continental, East Bangalore,12.0,27,3.9
6713,2123, Mughlai, East Bangalore,12.0,27,3.9
6714,2124,Italian, East Bangalore,18.0,106,4.5
6715,2124, Desserts, East Bangalore,18.0,106,4.5
6716,2124, Bakery and Confectionary, East Bangalore,18.0,106,4.5
6717,2125,North Indian, West Bangalore,16.8,501,4.4
6718,2125, Multi-Cuisine, West Bangalore,16.8,501,4.4
6719,2125, Chinese, West Bangalore,16.8,501,4.4
6720,2125, Continental, West Bangalore,16.8,501,4.4
6721,2125, Coastal, West Bangalore,16.8,501,4.4
6722,2126,North Indian, South Bangalore,14.4,22,4.2
6723,2126, Mughlai, South Bangalore,14.4,22,4.2
6724,2127,North Indian, East Bangalore,14.4,409,4.2
6725,2128,Arabian, South Bangalore,13.200000000000001,92,3.8
6726,2128, North Indian, South Bangalore,13.200000000000001,92,3.8
6727,2129,Italian, South Bangalore,26.400000000000002,426,4.5
6728,2130,North Indian, South Bangalore,8.4,4,3.6
6729,2130, Kerala, South Bangalore,8.4,4,3.6
6730,2130, South Indian, South Bangalore,8.4,4,3.6
6731,2130, Seafood, South Bangalore,8.4,4,3.6
6732,2130, Biryani, South Bangalore,8.4,4,3.6
6733,2131,Chinese, East Bangalore,9.6,8,3.6
6734,2131, North Indian, East Bangalore,9.6,8,3.6
6735,2131, Mughlai, East Bangalore,9.6,8,3.6
6736,2132,Street Food, South Bangalore,3.6,5,4.3
6737,2132, Fast Food, South Bangalore,3.6,5,4.3
6738,2133,Continental, South Bangalore,14.4,213,4.3
